,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
9408,9408,9408,9408,9408,9408,246379392,23 12 32.716,-01 29 49.05,1,17.296,,,,23123271-0129490,8038-301-6-0140-0165,EXTENDED,gri,,-2.0,2.0,-4.0,2.0,,,,,,,18.894,0.038,17.81,0.006999999999999999,17.322,0.006,17.076,0.006999999999999999,16.904,0.021,16.647000000000002,0.154,15.866,0.21,15.470999999999998,0.204,,,,,,,,,,,,,,,,,,,,,,,,,BCC-222-111-000-0-0,36.1,
9409,9409,9409,9409,9409,9409,246379414,23 29 02.461,-01 29 47.77,1,15.651,,,443-134580,23290245-0129476,,STAR,JHK,rpm,30.1,4.1,-26.2,4.4,,,,,,,,,,,,,,,,,14.133,0.026,13.614,0.04,13.519,0.039,4765.0,239.0,862.0,4.706,0.209,0.066,-0.614,0.4,0.4,0.565,0.08199999999999999,0.205,0.61,0.062,0.211,3.147,4.74,0.6759999999999999,551.1,88.98,290.4,0.035,0.011,0.008,AAA-222-111-000-0-0,36.1,
9410,9410,9410,9410,9410,9410,246379465,23 30 05.080,-01 29 44.22,1,16.953,,,,23300508-0129442,,STAR,JHK,rpm,32.0,2.0,14.0,3.0,,,,,,,,,,,,,,,,,15.085,0.041,14.363,0.058,14.342,0.076,4136.0,261.0,218.0,4.82,0.096,0.08,-0.319,0.25,0.35,0.45,0.081,0.093,0.495,0.08,0.113,5.511,2.83,1.61,536.5,142.0,131.8,0.038,0.013,0.008,AAA-222-111-000-0-0,24.9,0885-0673024
9411,9411,9411,9411,9411,9411,246379470,23 11 22.788,-01 29 43.69,1,11.296,,5243-312-1,443-134125,23112279-0129435,,STAR,BV,plx,15.9,1.6,-7.1,1.6,,,11.757,0.117,11.336,0.128,,,,,,,,,,,10.479,0.024,10.259,0.026,10.18,0.022,6314.0,268.0,192.0,3.917,0.125,0.125,-0.017,0.12,0.15,2.147,0.422,0.416,1.454,0.151,0.151,0.134,0.081,0.051,749.9,272.5,272.5,0.038,0.013,0.008,AAA-222-111-000-0-0,20.6,
9412,9412,9412,9412,9412,9412,246379483,23 13 30.547,-01 29 42.77,1,13.296,,,443-134180,23133054-0129426,,STAR,gri,rpm,17.5,1.8,-63.6,2.3,,,14.217,0.046,13.491,0.033,,,13.813,0.033,13.231,0.042,13.074000000000002,0.06,,,12.238,0.022,11.896,0.024,11.864,0.028,5578.0,135.0,90.0,4.517,0.06,0.08,-0.422,0.24,0.44,0.813,0.118,0.08900000000000001,0.818,0.061,0.091,1.461,0.387,0.393,396.1,84.53,69.66,0.037000000000000005,0.014,0.006999999999999999,AAA-222-111-000-0-0,89.5,
9413,9413,9413,9413,9413,9413,246379484,23 07 05.297,-01 29 42.76,1,12.424,,,443-134009,,,STAR,gri,,-19.9,3.2,-9.3,3.8,,,13.619000000000002,0.043,12.664,0.031,,,13.191,0.031,12.412,0.041,12.095,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9414,9414,9414,9414,9414,9414,246379510,23 00 47.904,-01 29 40.62,1,12.435,,,443-133847,23004790-0129405,,STAR,JHK,rpm,-6.2,2.1,-9.3,2.5,,,,,,,,,,,,,,,,,11.257,0.022,10.925,0.023,10.868,0.021,5848.0,175.0,210.0,4.238,0.21600000000000005,0.36,-0.108,0.2,0.32,1.246,0.7440000000000001,0.285,1.028,0.14,0.105,0.4920000000000001,0.575,0.35700000000000004,425.8,204.6,118.8,0.038,0.011,0.008,AAA-222-111-000-0-0,15.5,
9415,9415,9415,9415,9415,9415,246379516,23 24 51.094,-01 29 40.42,1,13.387,,,443-134488,23245110-0129404,,STAR,gri,rpm,8.7,2.3,-7.7,3.3,,,14.453,0.047,13.681,0.034,,,13.992,0.034,13.345999999999998,0.043,13.127,0.08,,,12.243,0.023,11.845,0.026,11.793,0.026,5343.0,191.0,127.0,4.503,0.06,0.768,-0.08199999999999999,0.2,0.48,0.8759999999999999,1.406,0.077,0.893,0.077,0.043,1.2990000000000002,0.318,1.209,417.5,639.0,51.86,0.036000000000000004,0.017,0.006999999999999999,AAA-222-111-000-0-0,65.1,
9416,9416,9416,9416,9416,9416,246379528,23 33 42.390,-01 29 39.56,1,15.441,,,443-134672,23334239-0129396,,STAR,BV,rpm,8.6,2.8,-16.5,3.2,,,15.932,0.067,15.489,0.053,,,,,,,,,,,14.205,0.026,13.915,0.038,13.974,0.057,6043.0,186.0,223.0,4.333,0.125,0.2,-0.7759999999999999,0.3,0.36,0.986,0.282,0.162,0.836,0.067,0.056,0.755,0.442,0.359,1298.0,366.3,242.9,0.036000000000000004,0.013,0.006999999999999999,AAA-222-111-000-0-0,50.5,
9417,9417,9417,9417,9417,9417,246379546,23 19 36.960,-01 29 38.40,1,14.755,,,443-134357,23193695-0129384,8038-301-6-0152-0023,STAR,gri,rpm,7.8,4.1,-29.4,4.5,,,15.81,0.064,15.155,0.048,,,15.409,0.044,14.703,0.052000000000000005,14.475,0.03,,,13.512,0.026,13.018,0.026,12.995,0.032,5062.0,142.0,101.0,4.6080000000000005,0.03,0.036000000000000004,-0.311,0.2,0.28,0.715,0.049,0.055,0.747,0.064,0.064,2.065,0.3720000000000001,0.316,551.7,53.23,48.55,0.036000000000000004,0.011,0.006999999999999999,AAA-222-111-000-0-0,48.9,
9418,9418,9418,9418,9418,9418,246379549,23 06 37.998,-01 29 38.39,1,14.605,,,443-134001,23063800-0129384,8038-301-6-0130-0047,STAR,gri,rpm,-1.3,4.0,-11.0,4.5,,,15.813,0.09,14.818,0.043,,,15.26,0.042,14.538,0.05,14.324000000000002,0.077,,,13.419,0.024,13.02,0.023,12.912,0.027000000000000003,5266.0,131.0,131.0,4.54,0.04,0.056,-0.081,0.2,0.28,0.82,0.086,0.065,0.873,0.056,0.067,1.486,0.317,0.3,649.0,90.0,66.57,0.038,0.015,0.008,AAA-222-111-000-0-0,14.1,
9419,9419,9419,9419,9419,9419,246379581,23 14 42.103,-01 29 36.55,1,16.655,,,,23144210-0129365,8038-301-6-0143-0213,STAR,gri,rpm,-46.0,2.0,-42.0,2.0,,,,,,,21.248,0.114,18.742,0.008,17.233,0.005,15.76,0.004,14.999,0.005,13.534,0.028,12.98,0.03,12.71,0.027000000000000003,3410.0,99.0,119.0,5.105,0.02,0.036000000000000004,0.034,0.09,0.21,0.195,0.022,0.014,0.181,0.031,0.02,23.56,2.273,3.963,89.91,12.85,13.31,0.021,0.009000000000000001,0.001,AAA-222-111-000-0-0,60.0,
9420,9420,9420,9420,9420,9420,246379593,23 31 28.120,-01 29 35.86,1,19.813,,,,,8038-301-6-0171-0157,STAR,gri,,7.0,3.0,1.0,3.0,,,,,,,21.159,0.109,20.225,0.02,19.788,0.019,19.637,0.025,19.415,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9421,9421,9421,9421,9421,9421,246379649,23 04 48.673,-01 29 30.80,1,14.477,,,443-133957,23044867-0129309,8038-301-6-0127-0046,STAR,JHK,rpm,-15.7,4.0,-14.8,4.5,,,,,,,,,,,,,,,,,12.88,0.026,12.32,0.022,12.232,0.025,4743.0,141.0,141.0,4.635,0.03,0.036000000000000004,-0.076,0.2,0.28,0.6809999999999999,0.057,0.045,0.747,0.051,0.061,2.268,0.306,0.32,368.7,40.82,30.89,0.035,0.014,0.008,AAA-222-111-000-0-0,58.9,
9422,9422,9422,9422,9422,9422,246379681,23 01 22.203,-01 29 28.78,1,14.35,,,443-133865,23012219-0129287,8038-301-6-0121-0054,STAR,JHK,rpm,-12.2,4.1,-71.1,4.6,,,,,,,,,,,,,,,,,13.04,0.026,12.608,0.026,12.545,0.03,5203.0,193.0,193.0,4.635,0.054000000000000006,0.045,-0.885,0.36,0.3,0.6509999999999999,0.056,0.062,0.6759999999999999,0.046,0.033,2.392,0.517,0.425,420.5,54.8,35.23,0.037000000000000005,0.006999999999999999,0.008,AAA-222-111-000-0-0,47.7,
9423,9423,9423,9423,9423,9423,246379711,23 11 47.452,-01 29 26.27,1,12.325,,,443-134133,23114745-0129261,,STAR,JHK,rpm,-5.7,1.5,-4.8,1.9,,,,,,,,,,,,,,,,,10.325,0.022,9.644,0.026,9.542,0.021,4419.0,105.0,87.0,1.672,0.4,0.48,-0.623,0.35,0.42,21.124,13.804,7.232,0.935,0.067,0.067,7.74e-05,0.000213,6.159999999999999e-05,3079.0,1984.0,1045.0,0.038,0.013,0.008,AAA-222-111-000-0-0,37.6,
9424,9424,9424,9424,9424,9424,246379734,23 27 56.681,-01 29 24.74,1,13.012,,,443-134553,23275667-0129247,,STAR,gri,rpm,10.2,3.1,-10.1,3.0,,,14.116,0.045,13.313,0.032,,,13.703,0.033,12.996,0.042,12.716,0.1,,,11.868,0.022,11.494000000000002,0.024,11.434,0.021,5328.0,128.0,96.0,4.519,0.045,0.693,0.005,0.12,0.15,0.872,1.269,0.058,0.931,0.203,0.057,1.375,0.204,1.265,349.2,483.1,31.46,0.037000000000000005,0.011,0.009000000000000001,AAA-222-111-000-0-0,108.0,
9425,9425,9425,9425,9425,9425,246379739,23 28 45.567,-01 29 24.20,1,14.294,,,443-134568,23284555-0129243,8038-301-6-0167-0017,STAR,gri,rpm,12.2,6.7,-21.7,4.5,,,15.617,0.061,14.747,0.042,,,15.1,0.041,14.302,0.048,13.949000000000002,0.07,,,12.948,0.03,12.431,0.032,12.316,0.032,4895.0,146.0,117.0,4.62,0.042,0.035,-0.173,0.2,0.32,0.6990000000000001,0.052000000000000005,0.066,0.763,0.06,0.07200000000000001,2.132,0.419,0.29600000000000004,401.2,43.81,46.91,0.037000000000000005,0.011,0.008,AAA-222-111-000-0-0,43.5,
9426,9426,9426,9426,9426,9426,246379756,23 11 39.269,-01 29 23.28,1,13.392,,,443-134129,23113927-0129232,,STAR,JHK,rpm,3.1,2.0,-8.1,2.3,,,,,,,,,,,,,,,,,12.155,0.024,11.845999999999998,0.03,11.717,0.026,5916.0,176.0,212.0,4.302,0.125,0.3,-0.098,0.16,0.28,1.182,0.512,0.211,1.033,0.116,0.116,0.608,0.35600000000000004,0.407,596.8,237.7,112.8,0.038,0.013,0.008,AAA-222-111-000-0-0,94.9,
9427,9427,9427,9427,9427,9427,246379783,23 07 13.456,-01 29 21.49,1,11.765,,,443-134015,23071344-0129214,,STAR,gri,rpm,33.0,1.6,1.5,1.4,,,12.963,0.041,12.01,0.03,,,12.511,0.031,11.752,0.04,11.445,0.12,,,10.52,0.023,10.119,0.023,10.036,0.019,5192.0,103.0,103.0,4.537,0.04,0.792,0.012,0.16,0.24,0.85,1.56,0.07,0.913,0.212,0.056,1.472,0.258,1.389,176.0,307.2,16.59,0.034,0.011,0.008,AAA-222-111-000-0-0,104.5,
9428,9428,9428,9428,9428,9428,246379804,23 06 13.320,-01 29 20.23,1,19.725,,,,,8038-301-6-0129-0183,STAR,gri,,7.0,3.0,2.0,3.0,,,,,,,21.185,0.116,20.117,0.019,19.763,0.02,19.557,0.025,19.441,0.07200000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9429,9429,9429,9429,9429,9429,246379853,23 12 15.905,-01 29 15.94,1,15.194,,,443-134145,23121590-0129159,8038-301-6-0139-0098,STAR,BV,rpm,-5.7,2.8,-19.6,3.1,,,16.115,0.071,15.36,0.051,,,,,,,,,,,13.865,0.029,13.345999999999998,0.034,13.282,0.038,4896.0,196.0,157.0,4.619,0.042,0.035,-0.248,0.24,0.24,0.691,0.056,0.062,0.7440000000000001,0.055,0.066,2.187,0.383,0.326,614.6,67.09,71.85,0.036000000000000004,0.013,0.006999999999999999,AAA-222-111-000-0-0,8.9,
9430,9430,9430,9430,9430,9430,246379854,23 04 43.176,-01 29 15.90,1,13.129,,,443-133954,23044317-0129159,,STAR,gri,rpm,-9.4,2.2,-6.3,2.8,,,14.12,0.045,13.325,0.032,,,13.720999999999998,0.033,13.140999999999998,0.042,12.875,0.12,,,12.081,0.024,11.777,0.025,11.688,0.023,5747.0,136.0,170.0,4.372,0.105,0.399,-0.018000000000000002,0.16,0.2,1.058,0.688,0.153,1.008,0.115,0.08199999999999999,0.7879999999999999,0.405,0.595,508.5,316.2,80.66,0.04,0.012,0.01,AAA-222-111-000-0-0,66.8,
9431,9431,9431,9431,9431,9431,246379856,23 01 32.947,-01 29 15.80,1,14.035,,,443-133873,23013293-0129158,,STAR,JHK,rpm,33.4,4.1,-19.8,4.6,,,,,,,,,,,,,,,,,12.300999999999998,0.025,11.733,0.029,11.602,0.024,4637.0,189.0,645.0,4.658,0.198,0.045,-0.112,0.2,0.28,0.639,0.073,0.21600000000000005,0.6890000000000001,0.08199999999999999,0.214,2.508,3.425,0.446,260.7,41.12,122.5,0.032,0.01,0.006,AAA-222-111-000-0-0,53.6,
9432,9432,9432,9432,9432,9432,246379900,23 14 33.953,-01 29 12.49,1,12.794,,,443-134213,23143393-0129125,,STAR,gri,rpm,63.0,1.3,10.6,2.7,,,13.649,0.043,12.985,0.032,,,13.262,0.032,12.738,0.041,12.593,0.12,,,11.73,0.024,11.407,0.026,11.32,0.023,5675.0,169.0,135.0,4.457,0.085,0.085,-0.31,0.2,0.44,0.918,0.138,0.142,0.871,0.071,0.1,1.137,0.451,0.32299999999999995,315.8,158.2,90.67,0.035,0.014,0.008,AAA-222-111-000-0-0,49.5,
9433,9433,9433,9433,9433,9433,246379911,23 26 04.782,-01 29 11.73,1,11.297,,5244-702-1,443-134522,23260477-0129116,,STAR,gri,plx,-24.4,2.1,-32.3,2.4,,,12.604,0.329,11.663,0.2,,,12.029000000000002,0.03,11.311,0.04,10.984000000000002,0.08,,,10.0,0.021,9.554,0.025,9.435,0.023,5053.0,81.0,81.0,3.341,0.265,0.848,-0.484,0.3,0.3,3.535,5.162000000000001,0.8220000000000001,1.009,0.246,0.112,0.022,0.029,0.021,570.9,224.5,224.5,0.037000000000000005,0.011,0.008,AAA-222-111-000-0-0,30.2,
9434,9434,9434,9434,9434,9434,246380037,23 20 48.620,-01 29 02.93,1,12.863,,,443-134381,23204861-0129028,,STAR,JHK,rpm,11.1,2.3,-16.0,2.9,,,,,,,,,,,,,,,,,11.53,0.024,11.105,0.024,11.019,0.022,5264.0,158.0,158.0,4.457,0.11,1.078,-0.213,0.25,0.8,0.938,2.105,0.16699999999999998,0.892,0.139,0.043,1.077,0.591,1.0490000000000002,332.3,656.9,82.3,0.036000000000000004,0.014,0.008,AAA-222-111-000-0-0,7.6,
9435,9435,9435,9435,9435,9435,246380040,23 01 49.164,-01 29 02.50,1,16.744,,,,23014916-0129025,8038-301-6-0122-0125,STAR,gri,rpm,74.0,2.0,-33.0,2.0,,,,,,,19.262,0.03,17.516,0.005,16.74,0.005,16.413,0.005,16.21,0.008,15.107,0.048,14.829,0.092,14.632,0.103,4760.0,147.0,295.0,4.847,0.12,0.04,-1.876,0.21,0.12,0.4370000000000001,0.036000000000000004,0.097,0.509,0.032,0.11,5.799,3.937,0.92,604.2,149.5,140.8,0.042,0.01,0.016,AAA-222-111-000-0-0,38.3,
9436,9436,9436,9436,9436,9436,246380054,23 33 27.673,-01 29 01.42,1,14.851,,,443-134661,23332766-0129015,8038-301-6-0175-0023,STAR,JHK,rpm,-21.9,2.7,-15.6,3.1,,,,,,,,,,,,,,,,,12.794,0.022,12.172,0.027000000000000003,11.994000000000002,0.024,4007.0,429.0,238.0,4.8210000000000015,0.096,0.14400000000000002,-0.022,0.12,0.21,0.45,0.149,0.098,0.512,0.165,0.124,5.1160000000000005,3.067,2.381,180.6,111.0,45.11,0.033,0.01,0.008,AAA-222-111-000-0-0,155.3,
9437,9437,9437,9437,9437,9437,246380125,23 13 06.958,-01 28 57.26,1,15.373,,,443-134169,23130695-0128573,8038-301-6-0141-0022,STAR,JHK,rpm,-0.1,3.0,-7.9,3.3,,,,,,,,,,,,,,,,,13.934,0.029,13.347,0.033,13.359000000000002,0.051,4700.0,188.0,188.0,4.644,0.045,0.054000000000000006,-0.17600000000000002,0.2,0.28,0.664,0.078,0.069,0.723,0.075,0.075,2.31,0.565,0.5329999999999999,573.6,105.3,75.17,0.037000000000000005,0.013,0.006999999999999999,AAA-222-111-000-0-0,93.2,
9438,9438,9438,9438,9438,9438,246380294,23 14 09.466,-01 28 44.93,1,16.812,,,,23140946-0128449,8038-301-6-0143-0002,STAR,gri,rpm,6.0,2.0,-3.0,2.0,,,,,,,18.558,0.019,17.362000000000002,0.005,16.823,0.005,16.576,0.005,16.426,0.009000000000000001,15.438,0.057,14.959,0.08199999999999999,14.941,0.142,5305.0,127.0,63.0,2.979,1.575,0.315,-1.608,0.7,0.6,4.262,2.279,3.596,0.807,0.019,0.091,0.008,1.855,0.006,8674.0,4132.0,7266.0,0.039,0.011,0.008,AAB-222-111-000-0-0,64.2,
9439,9439,9439,9439,9439,9439,246380361,23 34 50.342,-01 28 39.73,1,16.584,,,,23345034-0128397,8038-301-6-0177-0161,EXTENDED,gri,,1.0,2.0,3.0,2.0,,,,,,,18.77,0.048,17.386,0.008,16.668,0.006,16.24,0.006,16.0,0.015,16.372,0.139,15.33,0.135,14.862,0.14,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,81.8,
9440,9440,9440,9440,9440,9440,246380400,23 29 42.872,-01 28 36.94,1,10.498,,5244-993-1,443-134595,23294288-0128369,,STAR,BV,plx,-32.4,1.3,-37.8,1.3,,,11.314,0.091,10.636,0.08,,,,,,,,,,,9.828,0.027000000000000003,9.659,0.023,9.597,0.023,6647.0,279.0,223.0,4.0939999999999985,0.126,0.147,-0.012,0.12,0.12,1.702,0.397,0.237,1.4240000000000002,0.145,0.121,0.256,0.122,0.108,355.6,82.67,82.67,0.036000000000000004,0.011,0.006999999999999999,AAA-222-111-000-0-0,15.5,
9441,9441,9441,9441,9441,9441,246380452,23 26 33.055,-01 28 34.02,1,16.472,,,,23263305-0128340,8038-301-6-0163-0059,STAR,gri,rpm,15.0,2.0,-4.0,2.0,,,,,,,18.57,0.019,17.070999999999998,0.005,16.461,0.004,16.215999999999998,0.004,16.092,0.006999999999999999,15.082,0.041,14.695,0.057,14.765999999999998,0.096,5294.0,82.0,103.0,4.626,0.06,0.06,-0.852,0.35,0.35,0.66,0.079,0.071,0.682,0.068,0.049,2.359,0.611,0.57,1113.0,172.0,125.6,0.039,0.011,0.009000000000000001,AAA-222-111-000-0-0,38.6,
9442,9442,9442,9442,9442,9442,246380497,23 33 48.917,-01 28 30.92,1,13.612,,,443-134674,23334891-0128309,,STAR,JHK,rpm,9.7,2.2,-3.8,2.5,,,,,,,,,,,,,,,,,12.109000000000002,0.024,11.564,0.022,11.502,0.023,4892.0,115.0,115.0,2.998,1.44,0.72,-0.544,0.54,0.45,4.674,4.63,3.893,0.912,0.116,0.116,0.008,1.086,0.006999999999999999,1891.0,1630.0,1598.0,0.038,0.011,0.01,AAA-222-111-000-0-0,21.3,
9443,9443,9443,9443,9443,9443,246380528,23 14 00.781,-01 28 29.04,1,17.086,,,,23140078-0128290,8038-301-6-0142-0286,EXTENDED,gri,,-4.0,2.0,-8.0,2.0,,,,,,,19.485,0.068,18.011,0.008,17.166,0.006,16.69,0.006,16.342,0.015,16.003,0.107,15.123,0.123,14.628,0.124,,,,,,,,,,,,,,,,,,,,,,,,,ABB-222-111-000-0-0,61.1,
9444,9444,9444,9444,9444,9444,246380591,23 20 55.126,-01 28 25.01,1,12.361,,,443-134382,23205512-0128249,,STAR,JHK,rpm,30.9,1.2,-3.5,1.3,,,,,,,,,,,,,,,,,11.357,0.024,11.093,0.024,11.089,0.025,6102.0,183.0,146.0,4.257,0.1,0.14,-0.196,0.2,0.28,1.216,0.251,0.17600000000000002,1.032,0.129,0.108,0.537,0.231,0.211,439.1,95.17,66.22,0.034,0.013,0.006,AAA-222-111-000-0-0,62.3,
9445,9445,9445,9445,9445,9445,246380594,23 34 19.712,-01 28 24.90,1,18.595,,,,,8038-301-6-0176-0152,STAR,gri,,3.0,3.0,0.0,3.0,,,,,,,19.132,0.027000000000000003,18.659,0.008,18.573,0.009000000000000001,18.545,0.012,18.366,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9446,9446,9446,9446,9446,9446,246380613,23 21 08.019,-01 28 23.42,1,17.262,,,,23210801-0128234,8038-301-6-0154-0193,EXTENDED,gri,,-1.0,2.0,3.0,2.0,,,,,,,20.357,0.124,18.419,0.01,17.242,0.006,16.766,0.006,16.374000000000002,0.014,15.877,0.091,15.235,0.104,14.67,0.129,,,,,,,,,,,,,,,,,,,,,,,,,AAB-222-111-000-0-0,33.1,
9447,9447,9447,9447,9447,9447,246380617,23 31 41.522,-01 28 22.88,1,13.093,,,443-134631,23314152-0128227,,STAR,JHK,rpm,1.8,5.2,-15.7,2.2,,,,,,,,,,,,,,,,,11.669,0.021,11.23,0.022,11.102,0.023,5160.0,153.0,123.0,3.555,0.99,0.55,-0.463,0.45,0.63,2.503,1.847,1.761,0.8909999999999999,0.155,0.052000000000000005,0.062,1.134,0.055,800.2,633.3,525.4,0.037000000000000005,0.013,0.006999999999999999,AAA-222-111-000-0-0,47.0,
9448,9448,9448,9448,9448,9448,246380654,23 14 32.377,-01 28 19.68,1,17.344,,,,23143237-0128196,8038-301-6-0143-0177,EXTENDED,gri,,3.0,2.0,1.0,2.0,,,,,,,19.904,0.08199999999999999,18.324,0.009000000000000001,17.31,0.006,16.924,0.006999999999999999,16.61,0.016,16.148,0.113,15.827,0.195,14.807,0.14800000000000002,,,,,,,,,,,,,,,,,,,,,,,,,BCB-222-111-000-0-0,39.2,
9449,9449,9449,9449,9449,9449,246380718,23 04 26.117,-01 28 14.59,1,12.835,,,443-133949,23042612-0128145,,STAR,gri,rpm,-22.7,2.1,-34.7,2.6,,,13.862,0.044,13.046,0.032,,,13.467,0.032,12.845999999999998,0.041,12.564,0.11,,,11.771,0.024,11.473,0.022,11.390999999999998,0.026,5642.0,134.0,134.0,4.471,0.045,0.108,-0.15,0.24,0.2,0.913,0.16,0.078,0.92,0.058,0.058,1.146,0.264,0.389,365.0,62.26,30.58,0.039,0.014,0.01,AAA-222-111-000-0-0,52.1,
9450,9450,9450,9450,9450,9450,246380742,23 29 02.119,-01 28 13.18,1,8.411,115909.0,5244-1046-1,443-134579,23290212-0128132,,STAR,BV,plx,-4.07,1.56,-10.33,1.12,4.56,0.98,9.792,0.034,8.626,0.017,,,,,,,,,,,6.676,0.021,6.146,0.034,5.9670000000000005,0.016,4695.0,111.0,111.0,2.442,0.138,0.115,-0.028,0.15,0.21,11.558,1.494,0.621,1.485,0.473,0.29600000000000004,0.0008849999999999998,0.000351,0.000251,382.0,41.75,41.75,0.036000000000000004,0.011,0.006999999999999999,AAA-111-111-000-0-0,11.5,
9451,9451,9451,9451,9451,9451,246380814,23 02 39.780,-01 28 07.28,1,15.453,,,443-133901,23023977-0128072,8038-301-6-0123-0193,STAR,JHK,rpm,-3.3,5.6,22.7,5.4,,,,,,,,,,,,,,,,,13.504,0.026,12.998,0.027000000000000003,12.736,0.031,3582.0,140.0,112.0,5.004,0.07200000000000001,0.048,-0.036000000000000004,0.15,0.12,0.272,0.049,0.063,0.284,0.066,0.092,12.77,7.8439999999999985,3.303,136.4,30.96,39.4,0.027000000000000003,0.006,0.005,AAA-222-111-000-0-0,43.8,
9452,9452,9452,9452,9452,9452,246380827,23 28 02.184,-01 28 05.84,1,8.571,,5244-640-1,443-134555,23280218-0128058,,STAR,BV,plx,7.8,1.0,-4.8,1.0,,,8.692,0.019,8.517999999999999,0.015,,,,,,,,,,,8.2,0.02,8.156,0.034,8.157,0.021,8034.0,776.0,554.0,3.784,0.132,0.11,-0.008,0.12,0.12,3.1260000000000003,0.505,0.435,2.253,0.183,0.183,0.069,0.041,0.022,371.9,65.13,65.13,0.036000000000000004,0.011,0.006999999999999999,AAA-111-111-000-0-0,88.7,
9453,9453,9453,9453,9453,9453,246380853,23 31 33.043,-01 28 03.54,1,15.712,,,443-134629,23313303-0128034,8038-301-6-0172-0010,STAR,JHK,rpm,-8.7,3.5,-30.8,3.7,,,,,,,,,,,,,,,,,14.342,0.024,13.925,0.025,13.807,0.052000000000000005,5290.0,189.0,157.0,4.613,0.055,0.066,-0.794,0.35,0.35,0.674,0.095,0.061,0.6990000000000001,0.07200000000000001,0.045,2.218,0.542,0.585,804.7,132.1,95.72,0.036000000000000004,0.013,0.008,AAA-222-111-000-0-0,42.1,
9454,9454,9454,9454,9454,9454,246380877,23 12 20.329,-01 28 01.87,1,17.276,,,,23122032-0128018,8038-301-6-0140-0132,EXTENDED,gri,,1.0,2.0,1.0,2.0,,,,,,,19.766,0.073,18.061,0.008,17.311,0.006,16.94,0.006999999999999999,16.679000000000002,0.017,16.183,0.117,15.492,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,BBU-220-110-000-0-0,63.6,
9455,9455,9455,9455,9455,9455,246380886,23 14 52.794,-01 28 01.17,1,14.749,,,443-134220,23145278-0128011,8038-301-6-0144-0004,STAR,JHK,rpm,36.0,2.9,-36.3,3.2,,,,,,,,,,,,,,,,,12.887,0.026,12.276,0.024,12.146,0.023,4169.0,384.0,320.0,4.793,0.09,0.126,-0.136,0.2,0.32,0.474,0.122,0.08199999999999999,0.541,0.117,0.097,4.425,2.12,1.659,222.4,81.08,59.42,0.034,0.01,0.006999999999999999,AAA-222-111-000-0-0,36.2,
9456,9456,9456,9456,9456,9456,246380911,23 15 27.946,-01 27 59.12,1,15.268,,,443-134240,23152794-0127590,8038-301-6-0145-0212,STAR,JHK,rpm,3.5,4.0,-1.1,4.4,,,,,,,,,,,,,,,,,13.167,0.027000000000000003,12.489,0.027000000000000003,12.354,0.033,4256.0,172.0,275.0,4.738,0.09,0.108,-0.07,0.12,0.45,0.535,0.138,0.093,0.615,0.14400000000000002,0.103,3.54,1.756,1.526,284.9,130.5,67.29,0.032,0.013,0.005,AAA-222-111-000-0-0,35.9,
9457,9457,9457,9457,9457,9457,246380972,23 03 43.549,-01 27 54.63,1,13.842,,,443-133932,23034354-0127545,8038-301-6-0125-0051,STAR,gri,rpm,1.8,2.9,-14.0,3.2,,,15.138,0.054000000000000006,14.123,0.036000000000000004,,,14.717,0.038,13.798,0.044,13.467,0.06,,,12.448,0.024,11.954,0.022,11.878,0.026,4872.0,114.0,95.0,4.591,0.035,1.022,-0.009000000000000001,0.2,0.24,0.7559999999999999,2.117,0.07,0.8270000000000001,0.219,0.078,1.889,0.35600000000000004,1.842,346.1,885.2,39.05,0.044,0.009000000000000001,0.014,AAA-222-111-000-0-0,12.9,
