,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,EPIC,KepMag,Kmag,Teff,mass,Radius
1489,1489,1489,1489,1489,1489,248370079,17.580,,,,
1490,1490,1490,1490,1490,1490,248370080,17.580,,,,
1491,1491,1491,1491,1491,1491,248370081,17.581,,,,
1492,1492,1492,1492,1492,1492,248370082,17.581,,,,
1493,1493,1493,1493,1493,1493,248370083,17.582,,,,
1494,1494,1494,1494,1494,1494,248370084,17.582,,,,
1495,1495,1495,1495,1495,1495,248370085,17.582,,,,
1496,1496,1496,1496,1496,1496,248370086,17.582,,,,
1497,1497,1497,1497,1497,1497,248370087,17.582,,,,
1498,1498,1498,1498,1498,1498,248370088,17.583,,,,
1499,1499,1499,1499,1499,1499,248370089,17.584,,,,
1500,1500,1500,1500,1500,1500,248370090,17.584,,,,
1501,1501,1501,1501,1501,1501,248370091,17.584,,,,
1502,1502,1502,1502,1502,1502,248370092,17.584,,,,
1503,1503,1503,1503,1503,1503,248370093,17.585,,,,
1504,1504,1504,1504,1504,1504,248370094,17.585,,,,
1505,1505,1505,1505,1505,1505,248370095,17.586,,,,
1506,1506,1506,1506,1506,1506,248370096,17.586,,,,
1507,1507,1507,1507,1507,1507,248370097,17.587,,,,
1508,1508,1508,1508,1508,1508,248370099,17.588,,,,
1509,1509,1509,1509,1509,1509,248370100,17.588,,,,
1510,1510,1510,1510,1510,1510,248370101,17.589,,,,
1511,1511,1511,1511,1511,1511,248370102,17.589,,,,
1512,1512,1512,1512,1512,1512,248370103,17.590,,,,
1513,1513,1513,1513,1513,1513,248370104,17.590,,,,
1514,1514,1514,1514,1514,1514,248370105,17.591,,,,
1515,1515,1515,1515,1515,1515,248370106,17.593,,,,
1516,1516,1516,1516,1516,1516,248370107,17.594,,,,
1517,1517,1517,1517,1517,1517,248370108,17.594,,,,
1518,1518,1518,1518,1518,1518,248370109,17.594,,,,
1519,1519,1519,1519,1519,1519,248370110,17.594,,,,
1520,1520,1520,1520,1520,1520,248370111,17.595,,,,
1521,1521,1521,1521,1521,1521,248370112,17.596,,,,
1522,1522,1522,1522,1522,1522,248370113,17.597,,,,
1523,1523,1523,1523,1523,1523,248370114,17.597,,,,
1524,1524,1524,1524,1524,1524,248370115,17.597,,,,
1525,1525,1525,1525,1525,1525,248370116,17.597,,,,
1526,1526,1526,1526,1526,1526,248370117,17.598,,,,
1527,1527,1527,1527,1527,1527,248370118,17.598,,,,
1528,1528,1528,1528,1528,1528,248370119,17.598,,,,
1529,1529,1529,1529,1529,1529,248370121,17.599,,,,
1530,1530,1530,1530,1530,1530,248370122,17.599,,,,
1531,1531,1531,1531,1531,1531,248370123,17.599,,,,
